Address,Name Tag,Balance,Percentage,Txn Count
"0xaba36ffe8db82fd68db85548f16c8c9e923f8c3f","","444.10409743 BNB","0.00112394%","14"
"0x41763cc194237277bedb3d39936ee4a0a5046936","","443.64406469 BNB","0.00112278%","2"
"0xfb7513abb961387fad3046b736b768d4c7250ef7","","442.35083972 BNB","0.00111951%","6"
"0x190354707ad8221be30bf5f097fa51c9b1ebdb29","","441.98694596 BNB","0.00111859%","7,847"
"0xc0366a104b429f0806bfa98d0008daa9555b2bed","","440.98763135 BNB","0.00111606%","386,128"
"0xc78248d676debb4597e88071d3d889eca70e5469","","440.97542189 BNB","0.00111603%","201"
"0x6d48415e30f11d409e3623be8184a9af6624c6cd","","440.65645898 BNB","0.00111522%","1,110"
"0x0000de00000000ad000000000000de00000000ad","","440.58569114 BNB","0.00111504%","0"
"0xa990ed62739775ffc3fd6bdcd4dc5df916c4cdb7","","439.99969507 BNB","0.00111356%","11"
"0x33c1a8281cbab80ad55f6847e50df9f5cdc8646f","","439.56865062 BNB","0.00111247%","11"
"0xadffcb0e8e4bbda2c42c0e79c3f6326ce0de76db","","438.99998261 BNB","0.00111103%","9"
"0xb46bd38ea8aa0d307fac6d38702295ec866c7070","","438.88083606 BNB","0.00111072%","10"
"0x8ca81b79c066b2e756d03772c20e60d0fa902755","","438.87697772 BNB","0.00111071%","3"
"0x2a79041791f2537a304aa01819bedfa353e3d583","","436.7606855 BNB","0.00110536%","3"
"0xedad2e4a269de92f46e7158fbfdb8955f747b7d2","","435.80159297 BNB","0.00110293%","5"
"0x91a8ab67c18104afc58085662411036a9e2d0d6a","","435.6 BNB","0.00110242%","1"
"0x2fd8a4ba2abe6033fdea00ff2e771b8561d5cf10","","435.12934809 BNB","0.00110123%","1"
"0x44cb8c9dd6154a892f72e844a1e45b22cde646d2","","434.55045326 BNB","0.00109977%","140"
"0xfe3b3009c8036d853a1a10dba757fb0e711f9790","","433.87255414 BNB","0.00109805%","6"
"0xd0ec55189b05afcd05c8a702bfec124d74d1aff3","","432.756 BNB","0.00109522%","68"
"0x7d81bfde85621f6d6937ac013becba637320c16c","","432.04586854 BNB","0.00109343%","3"
"0x8284a87a512926091250c0cb3b77829574ef8750","","431.98898401 BNB","0.00109328%","49"
"0x75833d5cab88b870e8cfbf9049ad2a7195755292","","431.75077594 BNB","0.00109268%","17"
"0xeda2aa4e994cdb7cdc4e826e79691ab45bb967fd","","431.05420343 BNB","0.00109092%","7"
"0xbfbcc8ba7d1b24863dc5b5201025c0112c54438e","","430.9995 BNB","0.00109078%","2"
"0x3f3b5145744bf7bdd9db75b1ff81364698cd38be","","430.60335001 BNB","0.00108978%","1"
"0x2d6323cc438b96f0ae942280762cc507b5398563","","427.55653343 BNB","0.00108206%","1,415"
"0xd7fafe7b9a291d62dd01e31a85936b72f1b2284d","","427.23395469 BNB","0.00108125%","34,390"
"0x0492e70e100f966d274cac2b3cd6ccf5b2f4298e","","427.04479077 BNB","0.00108077%","2,986"
"0x92966bd53e3e293b128d9f874c15a44c660f543d","","426.701 BNB","0.00107990%","1"
"0x1d65f0ec693f21f2f22f56f9da320ba21e4c21c7","","426.34380682 BNB","0.00107900%","4"
"0xf20617464e2681a46acff1e84b6ca3181414e749","","425.77063423 BNB","0.00107754%","12"
"0x2c027ede5f46e20cb467652cfdb9a9e52269dfd2","","424.62016608 BNB","0.00107463%","2"
"0x6582137f52155eadf683e95e58b86deacc698209","","423.07078398 BNB","0.00107071%","152"
"0xf66c754417e0488c313c3cfadc5806dbf8d12fd8","","422.75011873 BNB","0.00106990%","15"
"0xaf19362d98decdaefb7fad3618dc2eee55127d72","","421.94479072 BNB","0.00106786%","150"
"0xf639d88a89384a4d97f2ba9159567ddb3890ea07","","421.46679752 BNB","0.00106665%","169"
"0x8e8fcf9c94d8bb9a2ccc20a4b3b280b4e1622f7b","","421.425 BNB","0.00106655%","0"
"0x1936ea334a92db60ddc09da4f44185dff2e4f741","","420.88592653 BNB","0.00106518%","8"
"0x7923996607d19886d8cee1629d093e52c109266c","","420.44254919 BNB","0.00106406%","238"
"0x8850d2c68c632e3b258e612abaa8fada7e6958e5","Pig: PIG Token","419.62203133 BNB","0.00106198%","407,908"
"0x5c7f3fc627282182f22a148cdad562ed907dec95","","419.37232602 BNB","0.00106135%","1"
"0x7a6a76cc8d4629d1811c26465f981346f4cef027","","418 BNB","0.00105788%","2"
"0xed7bb452173115bc8dfda901f347dc6b14d26053","","417.64140317 BNB","0.00105697%","10"
"0x52706e1666dd238707a5d15404e25e04a79e33d5","","416.62563938 BNB","0.00105440%","4"
"0x11dbf181dd5c075c2abd92cb9579c4809406b5be","","415.11410808 BNB","0.00105058%","594"
"0xcd97405fb58e94954e825e46db192b916a45d412","","413.08408061 BNB","0.00104544%","15,853"
"0x8a2d1633b1d3fb7f31442f89f70ac3b3c5dbbf4f","","413.03298558 BNB","0.00104531%","15"
"0x003144b41d9743d402c5bdf3f72ca0f327aa0bca","","412.85175189 BNB","0.00104485%","446,102"
"0xc1a75a9a8dcab221fb04d650cdf80f11cf76f256","","412.77215392 BNB","0.00104465%","61"
"0x0db5c27648e96eeca6fce21a866d644d51bebc45","","412.54 BNB","0.00104406%","0""0xb0399eb859829bfaf1fb6675ae5b5ecffebb95ef","","411.10813298 BNB","0.00104044%","4"
"0x312a1d3239b0dd859e7e51d18a96d48b00a07b95","","410.6559385 BNB","0.00103929%","14"
"0x412c2d60c3b94b16f329b1a75592818bc2c5fa02","","409.91225538 BNB","0.00103741%","67"
"0xa388e32d5899c8b01b4ed4f60508c461f8995037","","408.53438421 BNB","0.00103392%","726"
"0x0e62459f43e8963966da21708009be897a9a18dd","","408.45338806 BNB","0.00103372%","5"
"0xa7db149d90869756690c462ac88c57a5e309aada","","408.31830475 BNB","0.00103338%","87"
"0xb7ac64df2bac6729c90b663469ff463192dfccb2","","408.25087259 BNB","0.00103321%","6"
"0x3771650789dcfa6b99172394a9445a3e766d23bc","","407.58312934 BNB","0.00103152%","2"
"0xcae5bee8913deffb8cbf614456b4a94f6aed45ba","","406.687616 BNB","0.00102925%","2"
"0xa156d3a8974b944917268f39ef2e709abf3df547","","406.65360415 BNB","0.00102916%","12"
"0xb71a7e5e67d5a1d57435b052ab5943b9ae09c5ca","","406.5984605 BNB","0.00102902%","2,922"
"0xdad0eb493288e26c57af4cf680089247d7e7f910","","406.12290507 BNB","0.00102782%","1"
"0xa3c4050ef0a0ad8ab721b225af3418a0db2e41d3","","405.82702832 BNB","0.00102707%","1"
"0xde0c239c71ed961be978b27d60b4c20e2de3b0c8","","405.72113207 BNB","0.00102680%","1"
"0xc4721b3167e596939b5969750c5e40f0608a0c0a","","405.72113207 BNB","0.00102680%","1"
"0x41c117f3a35d103b96726e9ad91c6768635b336a","","405.72113207 BNB","0.00102680%","1"
"0xdacf31da887d46ae51237622a5f7b737f639c093","","405.72113207 BNB","0.00102680%","0"
"0x1c1c9d42c5eeaaa8889a2a43f1ae9ef46e31db5c","","405.72113207 BNB","0.00102680%","1"
"0x729b846148d9cacccdcb08f3ccf20d78282ca15d","","405.72113207 BNB","0.00102680%","1"
"0x3421d514fcd2cf1303bc13d88bcb3e75e8032642","","405.57687472 BNB","0.00102644%","52"
"0x64e5ab346e67299b98c22fee3526e6084d1af0d1","","405.47311511 BNB","0.00102618%","10"
"0x26698d3e674624295872250b24557c08cfa9ba8d","","405.2003202 BNB","0.00102549%","5"
"0xccdbdb3c9d6ff9e048e1db742376526d9875653f","","404.71350858 BNB","0.00102425%","10"
"0x0000000000000000000000000000000000001000","BSC: Validator Set","404.31059311 BNB","0.00102323%","38,241,073"
"0x2af707e6836764aeb4bd6038e2f0581e15a60791","","403.99914939 BNB","0.00102245%","89"
"0xfcbfc84e1878cfa23ca07d9d317a0cb5961a4ad4","","403.4 BNB","0.00102093%","18"
"0x7984f9a0839fb4c6d5d8d890d9db24f08c528bfa","","403.29963743 BNB","0.00102068%","30"
"0x13d304a6058f5b802067fabc3e63330b419f90af","","403.29243125 BNB","0.00102066%","93"
"0xc8c3e62e5ee96551499081c6814eb327642121dc","","402.90563467 BNB","0.00101968%","22"
"0xe75561e6b6d391ba32a1f994cccdc62afeeaa182","","402.58503993 BNB","0.00101887%","24"
"0xb34c5996603993440715639a5346e292a2c2572f","","402.35930028 BNB","0.00101830%","0"
"0x4a85f0b9ecce34e795d983e357bc2769c17b9c95","","402.09216344 BNB","0.00101762%","40"
"0x874b1dbc37c88cd7d585badc98fa6941bb71ae7b","","401.92108127 BNB","0.00101719%","7"
"0x01921a94e68f8d54f33c5d6f71d6664c35e33269","","401.86228422 BNB","0.00101704%","6,667"
"0x8d80b1b09437b0bc5b51643f95b393abfff90e14","","401.36762067 BNB","0.00101579%","7"
"0x9f0dbd30ef5d6a709ec947441fb8cca3a515989b","","401.08226918 BNB","0.00101506%","1"
"0xcf569411439553d4efa27dedb288d91b462b6129","","401.01499032 BNB","0.00101489%","4"
"0xb0e5ec2a0bb8b8f3a727787f90b959611e4062b7","","400.8441024 BNB","0.00101446%","364,662"
"0xae78e8232228dad2d2c4e81e5ed107f6deb06e43","","400.5872293 BNB","0.00101381%","3"
"0xd74112ecf01e465c980bc527376eec173b71bdf1","","400.20170341 BNB","0.00101283%","3"
"0x4f778cec508beaf44c853dd57d3d60f110886808","","400.06905316 BNB","0.00101250%","22"
"0xd383809e7d08d9af5ba1847b37dbdb72b227131c","","400.00573373 BNB","0.00101234%","31"
"0x9b18fdb1130936b46ae20eb3e48a81d2e9244dc6","","400 BNB","0.00101232%","1"
"0x66b5e322dc31f8c7a33ffd23975163795f8d16c7","","400 BNB","0.00101232%","476"
"0x18180fcdd2e7dac5f6c0af1f96952a9d9335ab44","","399.99590608 BNB","0.00101231%","16"
"0xae58dc5dd4bed547be87e77f9a551bf48a65b0a0","","399.9322 BNB","0.00101215%","0"
"0xaef3f73a20d19b998e85e6fcdb89cf4279be2853","","399.67057177 BNB","0.00101149%","317,260"
"0x2b0a3409568f7b2842800c75895277797578e215","","399.59971621 BNB","0.00101131%","1"
"0xf5783642280753109ded65f5d3d7b070ebcd4193","","399.394 BNB","0.00101079%","0"
"0xc5806aca5b96dfe83605818dfb54fe48974b004a","","398.961929 BNB","0.00100970%","2"
"0x0c35fdc7b4b8736ff1756edaace97c44cecfedc0","","398.81695792 BNB","0.00100933%","15"
"0xce5966bd6befaeb88175635b4ec37d003fa15c85","","398.4809534 BNB","0.00100848%","26"
"0x792f641d874d260e91f88bb4b742f8b54276a915","","398.34748374 BNB","0.00100814%","65"
"0x5d9453a67c29a8d35daae1673dae4ccac36cae64","","398.12124184 BNB","0.00100757%","7"
"0x079b4de3c7d1dfab317bb994f33873767c5f6f61","","397.38410635 BNB","0.00100570%","140"
"0xe55c6c25f2c98cd2628c71b9f70123aba446e836","","397.07104198 BNB","0.00100491%","18"
"0xf6932a401f735b0ef619b73030fdec5725b19323","","396.93993244 BNB","0.00100458%","3"
"0x02c4babf907bcc20f1863e5d7942f2babc6ec947","","396.8098 BNB","0.00100425%","76"
"0xf3cfe82e26926c79c7fad7c9d929bf5c1c1d6561","","395.94171396 BNB","0.00100205%","417"
"0xd75c64f5965eb937b02a1232d97a191915f9139f","","395.93402324 BNB","0.00100203%","69"
"0x753353f9dbffde2dc35a34d32429b4ada6ca9aac","","395.81731623 BNB","0.00100174%","7"
"0x6d625dfbf9261d8ebc2ce21e5387c9b5bc325e0b","","395.59963074 BNB","0.00100119%","1"
"0xa849a39e2307fc61c021b35e86d9ce785b4d29ed","","395.24239218 BNB","0.00100028%","4"
"0xf24c54b37151a64b1798373827d99640fcd81c78","","394.13084949 BNB","0.00099747%","5"
"0x84a966b0216a1e3145dd6859d6f033c8e2f9b120","","393.79424767 BNB","0.00099662%","2"
"0x349d953c1d08e2ba33a2c672d25ec562856f54e4","","393.02634708 BNB","0.00099468%","5"
"0x582414dfba91dc3f2862c80187d4ea73af48fca9","","393 BNB","0.00099461%","3"
"0x81d1c8fc4dbeabdc72d4e46c75902a21ebdbcb82","","391.99877848 BNB","0.00099207%","2"
"0xa6830c6c8575cd410ec91e562cdb26c9190a9dde","","391.61868089 BNB","0.00099111%","3,069"
"0x395f6b9597c30d5143142379c38940200bfa72ab","","390.8813913 BNB","0.00098925%","199"
"0x3bc74a5c50302f30088f521ebef15ef804b27d02","","390.770173 BNB","0.00098897%","3"
"0x67f8c6f8784a53969a2f61ef6328121b4474d333","","390.20972345 BNB","0.00098755%","34"
"0x9cfe9d82ec03b883392d4ccb171a2ab358624e29","","389.9995 BNB","0.00098702%","1"
"0xd565e8b72c582d06fb80de7ff65be506c2e9cd36","","389.99351894 BNB","0.00098700%","15"
"0x42a5bb7d60f792f4b4ae4d852e02ec8e2afb7c40","","389.16274805 BNB","0.00098490%","1"
"0xb408a814b7c3b344806541584f873652f6c43d7f","","389.09920995 BNB","0.00098474%","16"
"0x2bdc9fe9337da6c6f65895fa4dc872f86b1f4916","","388.73368245 BNB","0.00098381%","12"
"0x070fac28eb151df3752ccb9c674e76cc57a01726","","388.38042644 BNB","0.00098292%","193"
"0xf02ac6721bd22549438cfd10bb4b521e4180ef78","","388.35756626 BNB","0.00098286%","871"
"0x52a258ed593c793251a89bfd36cae158ee9fc4f8","","388.30725193 BNB","0.00098273%","1,512,799"
"0xf3be85868c59b136c72eef96490291a17074ce2c","","387.92470723 BNB","0.00098176%","3,438"
"0x0d4ef0dbc65488c2e47e3700795c9c9f5bf0bf1b","","387.59916765 BNB","0.00098094%","79"
"0x954137f063c821cd8247ab2e1235b4548b8ac8d5","Loop Network: Deployer","387.41676385 BNB","0.00098048%","2,467"
"0x46adf298d95193ec8a762dd60e498fd41e9af04b","","387.12524 BNB","0.00097974%","5"
"0x155a419b9627d97cbeea9b413a9e7a280747e30e","","386.77538072 BNB","0.00097886%","8"
"0x426f8ff64a418c897cf85125daeda99b47f7903b","","386.50587952 BNB","0.00097817%","51"
"0x3905282ce2af1997798dc5f0b17882eae72424c2","","386.08364379 BNB","0.00097710%","2"
"0x9f3456016d3d5d7066a8b7d2138515d733553cb2","","386.06488981 BNB","0.00097706%","1,164"
"0xd8b0d500851260dfc26fb59d2d11c6662276f390","","385.51778612 BNB","0.00097567%","1"
"0x4c54ab6407a6a128dcef8861df1d45bdb6c68d6e","","384.94291036 BNB","0.00097422%","19"
"0xdfaa75323fb721e5f29d43859390f62cc4b600b8","","384.86009761 BNB","0.00097401%","56,375"
"0x973f972581b625dbeef9f9207cc0af67d16e8e16","","383.96397154 BNB","0.00097174%","18"
"0x9c5b97af16303359780c5967b889d0a5a48fe8cb","","383.57511997 BNB","0.00097076%","41"
"0x122d826bb4a6a7d235f16e69a191a57a9d0033c0","","382.09780143 BNB","0.00096702%","5"
"0x47746671002910ee4cf7664b82ac5de3d1e5dc8d","","382.00337487 BNB","0.00096678%","27"
"0x7739813ac0e51e9fab0cf2634b407f9b3254eae7","","381.68912397 BNB","0.00096598%","1"
"0x395235b2108b9628fbd39878823935d9c2d6f05d","","381.10967652 BNB","0.00096452%","2"
"0xea1b2779b42fef4a8e1b199929bd064e9a81f887","","380.60725247 BNB","0.00096325%","48"
"0xcb24574d181d0bf94d5345a247a7b8399a598872","","380.38636985 BNB","0.00096269%","3"
"0xde95eb3edd0234beb4d91885d3a28880cf1a430e","","377 BNB","0.00095412%","1""0xa900a402e0009c852fb7717cd8554eabc5731373","","376.7939572 BNB","0.00095359%","7"
"0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23","","376.77984393 BNB","0.00095356%","1,938,080"
"0xfc4bfc7c226f0d14a25ac92ce160a87c50a79af8","","374.73050867 BNB","0.00094837%","1,919"
"0xff8fac9044664c3fb744ea3866176859d5f95966","","373.86794525 BNB","0.00094619%","2"
"0xb7b0eb5d4fe3c4bc0d822d775d87a2c5080db761","","373.42780362 BNB","0.00094508%","28,313"
"0xbbdce2b8a83819af5e8db4f74e0bef75a43fac6d","","373.17940449 BNB","0.00094445%","2"
"0x5ec14ca0dc1fbe94960d49fb652bb6ff15594dae","","372.80750776 BNB","0.00094351%","303"
"0x2ba1bdb285202605710559e82de6ad2110255add","","371.86196332 BNB","0.00094111%","0"
"0x247e5ae2eb06a0431e850540be2bcd82f5d23998","","371.614029 BNB","0.00094048%","28"
"0x7eee96e6fe66f09a1da011fe441f07fe4962c6c6","","370.99622725 BNB","0.00093892%","7"
"0xec29db8a1d7f9e2c9906a5364090fc3f6f3c3a2c","","369.8886024 BNB","0.00093612%","48"
"0x3737df68b8acce2f404775111fb188b1dec9b30b","","369.75200839 BNB","0.00093577%","4"
"0x685759e97760913f68516c362f6eb5feab095571","","369.1216894 BNB","0.00093418%","65"
"0x7ea4cdb1128794c18df1c6ca0c88ea5effcfcd0b","","368.227803 BNB","0.00093191%","1"
"0x564e82722bb9a4e46f48875c25de11aad310883e","","367.43285135 BNB","0.00092990%","0"
"0x01b4be840b4d20f5d0143e3cf96a36274b4a4b71","","366.73574932 BNB","0.00092814%","10"
"0x9c1e74e014010095440838a38aa967cf4cc8bef9","","366.62482637 BNB","0.00092786%","4"
"0xa88b7745ea2c61b4793c96ec8ae31ab7eae8294d","","366.29132778 BNB","0.00092701%","33"
"0xbba105b496089086ae354dec0c3dba5c5645e55f","","364.31082278 BNB","0.00092200%","6"
"0xd9b4ae62721d6311d67566a32e75f9002447922e","","363.16306251 BNB","0.00091910%","20,271"
"0xf500abc84e09eafc12fe610c3463ed5ae7b4d8c3","","362.58883256 BNB","0.00091764%","38"
"0xc26ee5ba8fc1d041e195212a1aee03ba8b3119ac","","362.33668897 BNB","0.00091701%","1"
"0x67b8cb23bc480dc7d7a138754baa6e28c1156538","","362.28349526 BNB","0.00091687%","27"
"0xaa2d5e49d7010a71f178ecca721e6bc43cb98488","","362.0995 BNB","0.00091641%","4"
"0xd545d2a3aba7c06ed74867b3572041f05097891e","","362.08765284 BNB","0.00091638%","4"
"0x72fd235cb6cc771572ffe61919a8961bf011b866","","362.06473708 BNB","0.00091632%","23"
"0x63dfe4e34a3bfc00eb0220786238a7c6cef8ffc4","","361.90518647 BNB","0.00091591%","1,693"
"0x170a66fbebca0b6837bf93cae7e7fed3c0663970","","361.69311035 BNB","0.00091538%","1,000"
"0xe2944d2dac20efb1f11bd2b02e79d665d8a149e3","","361.40712519 BNB","0.00091465%","43"
"0x10d1b75dc44d5b813b84e0ebf9bf24b5a7c2d815","","361.30986212 BNB","0.00091441%","9"
"0x4bbf92fd17a705ca30a0f411b171ac314494b79d","","361.19460058 BNB","0.00091412%","22"
"0xbc27e4342d6fcfcbc660ef062a7efe9e319bf602","","361.03689458 BNB","0.00091372%","7"
"0x386b53f1f2bbc4207d2a1780c85f19367f51f47b","","361.004313 BNB","0.00091363%","0"
"0x83b9572d8c160a0d9a09c92909f43e08c2a32382","","360.9995 BNB","0.00091362%","1"
"0x3ebb770cd6fbb491e5581242be375358ab7c596c","","360.99507613 BNB","0.00091361%","78"
"0x009551a836590fdd291d59d03a07e7d25c7b5b29","","360.95414461 BNB","0.00091351%","16,205"
"0x0d8a162922057d2df4eac181c4b99b2a6ab775b9","","360.59256609 BNB","0.00091259%","1"
"0x260ce905725a52c1846b1f523397aa931325a251","","360.14585576 BNB","0.00091146%","3,803"
"0xc7c8c93d4ef86f8adeb30732693cf8c2f719573e","","360.051 BNB","0.00091122%","1"
"0x3ad9594151886ce8538c1ff615efa2385a8c3a88","SafeMars: SAFEMARS Token","359.9891542 BNB","0.00091106%","540,785"
"0x868f027a5e3bd1cd29606a6681c3ddb7d3dd9b67","","359.95918181 BNB","0.00091099%","454,218"
"0x236c40071a5ed3bedf869803454b450aa30d2897","","359.21174534 BNB","0.00090910%","39"
"0x9a8c09525cb431762a27fcc5e7e15c85f1cd492f","","359.00433975 BNB","0.00090857%","20"
"0xb08512a59f3f1f4c0128e72c7e90df8162e3a053","","358.8494974 BNB","0.00090818%","43"
"0xb8790e7f499f478d890952edd15828ca4c661fdb","","358.36989176 BNB","0.00090697%","4"
"0xaada08338ceb345bcf4a5ce8c7674678708d9698","","357.92480681 BNB","0.00090584%","2"
"0xbf81e86861fbe615990d96294d532e733c1d8d0d","","357.33913645 BNB","0.00090436%","2"
"0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8","","357.27426144 BNB","0.00090419%","3,477,391"
"0xaca49add0e50849e7b0e05aa6b1f697de38e4a6b","","356.30074152 BNB","0.00090173%","10"
"0x7ab6c736baf1dac266aab43884d82974a9adcccf","","355.85034987 BNB","0.00090059%","38,769"
"0x3c23e92f363532b6a911e074fe0c2e7eccc7fe60","","355.13303719 BNB","0.00089877%","118"
"0xe1c09bb7b467c0699e608bc6187446fb67f13892","","355.1 BNB","0.00089869%","2"
"0x8c5573657f730821b832096b8090ba8904a52e2e","","355.095874 BNB","0.00089868%","10"
"0x9052b7773bafb4d9d3e9f63bcf5d597042041e31","","354.94167536 BNB","0.00089829%","786"
"0xfc1f4589fc8c4e357c80b8a65a9a0c36976aeb83","","353.77190251 BNB","0.00089533%","478"
"0x9f3100e8172f6c599befa0e3414c6361a1eebabf","","353.10040328 BNB","0.00089363%","3"
"0x48022c2e27fce4b5fe5961f104c7dae83339845f","","352.92774965 BNB","0.00089319%","103"
"0x6082e9f379500bff5c2b1b51641b1267711f40cd","","352.51749615 BNB","0.00089216%","636"
"0x93d1ec0e9f731f43d3609a3ffc4dff26569cbba3","","351.91463005 BNB","0.00089063%","25"
"0x44c5ae3d9586006e1fbb0a360ad63b2ed4bbdd74","","351.26701605 BNB","0.00088899%","2"
"0x1a422870e5816786d46764c7e3c3fac5ed7e2807","","350.83225301 BNB","0.00088789%","14"
"0x89398e466de52b5f4a902fbe32c52aaab925e6a2","","350.76074204 BNB","0.00088771%","620"
"0xed539d62ab6c4b5d58a7813f98b18f5c3c13c93a","","350.5995 BNB","0.00088730%","2"
"0xe7039be349c5fe57f792ad112c810fa0d8f2a44f","","350.5083638 BNB","0.00088707%","219"
"0xfbf334af7e26ef8a20e2c47d74e16d32d3aa3dd4","","350.39487773 BNB","0.00088678%","8"
"0x4abc7c4fdbd11530d698570af2bf12e60dbb3526","","350.27071127 BNB","0.00088647%","220"
"0xe03629571a6cc91c5c69758f310d9341a2932d53","","350.27020324 BNB","0.00088647%","371"
"0x6307090c13cc94165920f7c6506f69ac813d56ca","Twin Shiba: Old TSHIBA Token","350.126817 BNB","0.00088610%","4,098"
"0x6e5fb503670a6b738f05563a81b59164e31a2a1b","","350.10985576 BNB","0.00088606%","56"
"0x89e8569ce994b5124ce442ff7683b6985ae1e00b","","350 BNB","0.00088578%","0"
"0x02dfdc845e6a953b1e9b6c303d4a7e8ba29f4777","","349.9985 BNB","0.00088578%","3"
"0xd57e1425837567f74a35d07669b23bfb67aa4a93","","349.78859926 BNB","0.00088525%","10,040"
"0x399d1966199899d4837c8b39114eac681eb4bcc6","","349.46999754 BNB","0.00088444%","17"
"0x395f6f45852847051cd359cdff3382234632c68c","","348.99931931 BNB","0.00088325%","2"
"0x6f8e98da9773a5f4b4396fe037a026aca246816e","","348.99 BNB","0.00088323%","2"
"0x0e2a3ebdc5a808ec332d33d38c3433090c9d597a","","348.93225065 BNB","0.00088308%","17"
"0x0690cb8f7176f768a6ee3bd8bd1a633a2b0b47f7","","348.34220547 BNB","0.00088159%","73,418"
"0xb1a07773881190f71bebfc2ab8561161ae7ae2d5","","347.20964297 BNB","0.00087872%","1,657"
"0x940ce36653a2213b70c422e1b82a29971d5dcb5e","","346.28183185 BNB","0.00087637%","362"
"0xd74874389ad28f10c14b2ebb1b5e6febf1b3c684","","345.96666647 BNB","0.00087558%","559"
"0x1afb819857b1211ca8501ccb0e5311c30b7e3ede","","345.55722597 BNB","0.00087454%","12"
"0x6c54723805154aa221ff8e3a342311505560878d","","345.40773381 BNB","0.00087416%","16,005"
"0xc18e954b0eb1742988b0f3017de6f9ca2da3649a","","345.099769 BNB","0.00087338%","12"
"0x2bc10692eeec681515e980bec8b587791c50d4f5","","345.05524008 BNB","0.00087327%","10"
"0x506cef17614e4800b2a1a7d1c680a3f4c7349f4c","","344.99960172 BNB","0.00087313%","8"
"0x58ccdee5728828b9feb6427f20b1147d9629aee2","","344.9 BNB","0.00087288%","5"
"0x9842fae7098ac7bb2ecc26d7bd47de507daf39b6","Analog: Deployer","344.60968447 BNB","0.00087214%","135"
"0x61da329bbc76b3078ef1982993b7f8361f66b7bf","","343.44098238 BNB","0.00086918%","3"
"0x97d1e68863e58d434a1b515f9ae9d227cb3e9722","","343.22400531 BNB","0.00086864%","3"
"0x5a5d24378bd609295271aab4d529445b2cd5426c","","343.19073499 BNB","0.00086855%","6"
"0x9c8aacd7c5971e17ae327b8f105845654bf17585","","342.88739702 BNB","0.00086778%","37,210"
"0x79384cd972591fb9c85772b9ee1ae6c8aa3bff14","","342.10794442 BNB","0.00086581%","13"
"0x1fdcf265fdbae5d214c32fcbbf0379c4cba8adc0","","342.01116852 BNB","0.00086557%","16"
"0x9c2e1216cf2753841bcbf0fc0f8440b3c25cd9e7","","341.72260036 BNB","0.00086484%","30"
"0x4d176eb07835d4e37f484817bd17ea3f6145a631","","341.44962738 BNB","0.00086414%","198"
"0x2380e45eb243f685424c056543641fde4f8c7635","","341.1490062 BNB","0.00086338%","70"
"0x87e5d57882df9981ffa3ed582630945a2a1d0c7a","","339.99993658 BNB","0.00086048%","4"
"0xa09e3a58d6746be0b88168d232d86710dc26696a","","339.65273859 BNB","0.00085960%","17"
"0x3eca3758a6478c163e3eef96a09d0bf1c0da5b81","","339.62960544 BNB","0.00085954%","226"
"0xf60dc2b5079abde7d4cc0cc1920f184dc9dc4907","","339.51882402 BNB","0.00085926%","58""0x7950c4909356285521c555db14a3d822ead45fa7","","339.0031066 BNB","0.00085795%","14"
"0x7dbfdc0a2d18f690d35f38e66dfab795c0175dac","","338.95790235 BNB","0.00085784%","1,402,794"
